idDBLP,idScholar,DBLP_Match,Scholar_Match,Match_ID
journals/sigmod/Ouksel03,8M_z-OUkoxYJ,1937,21221,1937_21221
conf/vldb/Sullivan96,zGRQ_2im_9MJ,1938,26566,1938_26566
journals/sigmod/KoubarakisTID03,VtCTqej5JSQJ,1939,48640,1939_48640
conf/vldb/Celis96,Bg5vcyRBKd8J,1941,19328,1941_19328
journals/sigmod/Hellerstein03,pHHvswIOFfAJ,1946,56807,1946_56807
conf/vldb/GuptaM96,I83l_B0knOgJ,1947,60352,1947_60352
conf/vldb/Sacks-Davis96,GkINzG_IffAJ,1950,34154,1950_34154
conf/vldb/SavasereON95,N-o3NPu-nbIJ,1954,17630,1954_17630
conf/vldb/HanF95,qNLsbj_Fu5EJ,1955,52097,1955_52097
conf/vldb/RahmM95,6ioboOxJvQIJ,1958,46315,1958_46315
conf/vldb/BassiliadesV95,url:http://portal.acm.org/citation.cfm%3Fid%3D673137,1960,35781,1960_35781
journals/sigmod/Stirling03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D776997%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1961,13953,1961_13953
conf/vldb/CabreraRH95,x3WHLHvq-SEJ,1962,63516,1962_63516
journals/sigmod/Nascimento03,url:http://portal.acm.org/citation.cfm%3Fid%3D776985.776996%26dl%3Dportal%26dl%3DACM%26idx%3D776985%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,1963,31317,1963_31317
conf/vldb/HellersteinNP95,AC19Z_yOCTUJ,1964,26596,1964_26596
journals/sigmod/Hoffner03,url:http://portal.acm.org/citation.cfm%3Fid%3D776985.776995%26coll%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,1965,56279,1965_56279
conf/vldb/MillinerBP95,kYl-9cV8gloJ,1966,9247,1966_9247
conf/vldb/AgrawalLSS95,Y799jSppkKEJ,1967,1534,1967_1534
journals/sigmod/CaleroPR03,zWoRcQffsq8J,1968,37598,1968_37598
journals/sigmod/FifeG03,oOdAqQph_zsJ,1969,41351,1969_41351
conf/vldb/BargaP95,clqEOLT55pUJ,1974,2846,1974_2846
conf/vldb/BargaP95,Rp6i1uA3RYQJ,1974,61054,1974_61054
conf/vldb/BunemanDHOW95,95LnCs7V35YJ,1975,30428,1975_30428
conf/vldb/GuptaHQ95,VCSbj6MwKlgJ,1978,16905,1978_16905
conf/vldb/YanL95,VwsS71_KQX8J,1980,47718,1980_47718
conf/vldb/GardarinGT95,uMkO2KGQJwwJ,1982,18456,1982_18456
journals/sigmod/MukhopadhyayGS03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D776989%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1984,37095,1984_37095
journals/sigmod/Snodgrass03,m-l6e98xxOsJ,1985,48837,1985_48837
conf/vldb/ChatziantoniouR96,46FVYbhr0WoJ,1987,463,1987_463
conf/vldb/FaloutsosMS96,MxkjWOlLhlYJ,1989,12051,1989_12051
journals/sigmod/GottlobKP03,rDRdlwdHGb0J,1990,41381,1990_41381
journals/sigmod/BertinoEH03,4m-WmWU5iGYJ,1993,62380,1993_62380
conf/vldb/Suciu96a,tJtSq968rwgJ,1994,44275,1994_44275
journals/sigmod/David03,vhUs7wTpUOoJ,1995,56834,1995_56834
conf/vldb/Levy96,lDTPyBMtHVwJ,1996,14,1996_14
conf/vldb/PapakonstantinouAG96,gkbvvgj8kdUJ,1997,13169,1997_13169
journals/sigmod/MarchiLPT03,9dgFU6XaLrwJ,1998,46684,1998_46684
journals/sigmod/ChakravarthyAEFO03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D641006%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1999,25567,1999_25567
journals/sigmod/ChakravarthyAEFO03,url:http://portal.acm.org/citation.cfm%3Fid%3D641006,1999,41857,1999_41857
conf/vldb/PapadiasZMT03,hJ8VP7FyOL0J,2002,48576,2002_48576
conf/vldb/PottingerB03,Q6pHDaV3sG4J,2003,10775,2003_10775
conf/vldb/WangC03,yjZolbzEP6wJ,2004,52985,2004_52985
conf/vldb/HulgeriS03,l5_H15LkpCsJ,2005,4095,2005_4095
conf/vldb/PapadiasTS03,TmcyYF1CNsYJ,2007,60621,2007_60621
conf/vldb/SchindlerAG03,CsWyDorgQF4J,2010,56708,2010_56708
conf/vldb/VieiraM03,sUtdmV9XsIcJ,2011,4092,2011_4092
conf/vldb/ChaudhuriGN03,sAYCyUcugbYJ,2012,656,2012_656
conf/vldb/HelmerNM03,8-HpAN0xpjcJ,2014,41704,2014_41704
conf/vldb/AnciauxBP03,RLZc9c2-6_oJ,2015,53993,2015_53993
conf/vldb/MurthyB03,kHi1YOTBmlkJ,2019,32036,2019_32036
conf/vldb/HageJPST03,xDDdtO9n_pwJ,2020,38213,2020_38213
conf/vldb/Galindo-LegariaJWW03,3fCNsAXb9RAJ,2022,23122,2022_23122
conf/vldb/MiklauS03,cJUP6vfSm50J,2025,48588,2025_48588
conf/vldb/MeekPK03,cR1ikuFsE1wJ,2026,40708,2026_40708
conf/vldb/BawaBA03,ZjIllDHwkSoJ,2027,63375,2027_63375
conf/vldb/GalanisWJD03,JvthmGX_uoQJ,2031,18399,2031_18399
conf/vldb/Jermaine03,393ZqH9szo0J,2032,41568,2032_41568
conf/vldb/TorloneA03,v6kudD3ItEoJ,2033,29648,2033_29648
conf/vldb/WeberSNSS03,wjrZrNrZl4kJ,2034,2067,2034_2067
conf/vldb/MengLLA03,_dOpWA3QWOEJ,2040,18598,2040_18598
conf/vldb/BergerBSW03,kADCX48-o5IJ,2041,6899,2041_6899
conf/vldb/Brodie03,deEJ1JsF8RwJ,2042,13308,2042_13308
conf/vldb/Cluet03,faRBjw1op8YJ,2043,10687,2043_10687
conf/vldb/Leymann03,url:http://www.vldb.org/conf/2003/papers/S32P01.pdf,2047,7054,2047_7054
conf/vldb/Baumann03,pJ2UEKVG_hoJ,2052,47502,2052_47502
conf/vldb/SattlerGS03,7y1DNkciIFQJ,2053,11247,2053_11247
conf/vldb/BouganimNPW03,5oXuo8dJ6qAJ,2054,2504,2054_2504
conf/vldb/WangSG03,T1TgIax4zVcJ,2055,17151,2055_17151
conf/vldb/WangZL03,tbuNzuDUSFYJ,2057,61066,2057_61066
conf/vldb/SizovGT03,UbQPXbPLMCAJ,2059,31210,2059_31210
conf/vldb/NieKH03,0RaBCPWwApQJ,2061,38647,2061_38647
conf/vldb/PetrovicBJ03,nIuz3dc8yHMJ,2062,42301,2062_42301
conf/vldb/Mattos03,HeE1NxaX5t8J,2065,41155,2065_41155
conf/vldb/Ioannidis03,jELnwotIy9kJ,2067,53392,2067_53392
conf/vldb/Shenker03,5yETsE57mzgJ,2068,34294,2068_34294
conf/vldb/CohenMKS03,gRoNHWLN1WMJ,2069,52435,2069_52435
conf/vldb/RaghavanG03,ma-ZRYj0pXIJ,2070,58238,2070_58238
conf/vldb/YangLH03,hUMTG7HNlyAJ,2071,13854,2071_13854
conf/vldb/Amer-YahiaFSX03,fcB_7jx0pOMJ,2073,34370,2073_34370
conf/vldb/ChenDZ03,cCpHMzAXRnsJ,2074,14355,2074_14355
conf/vldb/DeutschT03,qkJ_IyVmLfUJ,2075,59848,2075_59848
conf/vldb/Koch03,rhxIrsQkm5AJ,2079,537,2079_537
conf/vldb/DiaoF03,Crt1JZ1eEj0J,2080,5372,2080_5372
conf/vldb/AggarwalHWY03,szlqyCesMpgJ,2081,25380,2081_25380
conf/vldb/TengCY03,wJjaZnzD6pAJ,2082,37196,2082_37196
conf/vldb/YuPM03,ZEEZqsnVCyYJ,2084,49413,2084_49413
conf/vldb/LongS03,zU4MULiFRrYJ,2085,12345,2085_12345
conf/vldb/KochBG03,xCbXlJHLR48J,2086,587,2086_587
conf/vldb/FlescaFM03,LXjSnbxB7EsJ,2087,29595,2087_29595
conf/vldb/Ramanan03,QCJEyGp-iZcJ,2088,44951,2088_44951
conf/vldb/ZhouR03,MvbChqWgFawJ,2089,62476,2089_62476
conf/vldb/LabrinidisR03,0GMNedjfVV0J,2090,59361,2090_59361
conf/vldb/ChenL03,WaSgR87oMpcJ,2091,40981,2091_40981
conf/vldb/LimWV03,aPJnWocHLUwJ,2092,35980,2092_35980
conf/vldb/ZhouS03,NlDvk5J0WwEJ,2093,13120,2093_13120
conf/vldb/HinneburgLH03,xC2efRb-WrQJ,2095,53634,2095_53634
conf/vldb/HankinsP03,NsxXW_CvQpkJ,2096,50205,2096_50205
conf/vldb/ViglasNB03,GGX9LS25OhwJ,2099,20219,2099_20219
conf/vldb/JiangWL03,s3bawcAka-EJ,2100,30360,2100_30360
conf/vldb/HeMYW03,cBe5X4EKjIEJ,2101,16503,2101_16503
conf/vldb/LernerS03,KtkbM7ohXrEJ,2102,4637,2102_4637
conf/vldb/TianD03,l7glyH7ltuQJ,2103,712,2103_712
conf/vldb/VelegrakisMP03,gP3ld61I__kJ,2105,14198,2105_14198
conf/vldb/LuoNEW03,8n1UIzMm4VMJ,2106,7249,2106_7249
conf/vldb/PapadimitriouBF03,pAvCmcv_-lMJ,2107,51305,2107_51305
conf/vldb/MadhavanH03,ujCYoqKS6BcJ,2108,55359,2108_55359
conf/vldb/GaoS03,BEpwgIQR6r4J,2109,15406,2109_15406
conf/vldb/TsoisS03,_2oz5poi5asJ,2110,21931,2110_21931
conf/vldb/LeeHJT03,BSE2se70OMYJ,2111,27262,2111_27262
conf/vldb/QianZXP03,Chp-3UwMgTQJ,2112,27520,2112_27520
conf/vldb/XinHLW03,v0rD-1nzJmYJ,2116,26785,2116_26785
conf/vldb/IwerksSS03,4B_LhCns0WoJ,2119,20368,2119_20368
conf/vldb/KangC02,gndV1O-oEkMJ,2124,15358,2124_15358
conf/vldb/NiermanJ02,1NZsxf_zwF4J,2125,14360,2125_14360
conf/vldb/HristidisP02,rZJLf9oQ_hEJ,2126,19062,2126_19062
conf/vldb/RizviH02,3ku_XOqYuawJ,2127,55093,2127_55093
conf/vldb/SenkulKT02,g7HDbO4GCN4J,2128,3138,2128_3138
conf/vldb/PalpanasSCP02,nlh2WXZT3VIJ,2129,63484,2129_63484
conf/vldb/KornMS02,mClzTQppJE4J,2130,60603,2130_60603
conf/vldb/LeeWMS02,c-MP8R47zVIJ,2136,56520,2136_56520
conf/vldb/ZellerK02,UIWreKZndVQJ,2137,33787,2137_33787
conf/vldb/GotoK02,2Pc6rKYB8ykJ,2139,42136,2139_42136
conf/vldb/Selinger02,76u3c8hIWqoJ,2140,31199,2140_31199
conf/vldb/Fox02,eybUiurX77sJ,2141,23942,2141_23942
conf/vldb/SeifertS02,1VEHUogTMZMJ,2142,11493,2142_11493
conf/vldb/SayalCDS02,0acvmJtaI8QJ,2143,28423,2143_28423
conf/vldb/LohmanL02,jC-TppzLPuEJ,2144,32673,2144_32673
conf/vldb/IlyasAE02,nQsk3GveFP0J,2151,63118,2151_63118
conf/vldb/Mohan02a,ulDehVmIgfAJ,2152,46301,2152_46301
conf/vldb/KeidlSSK02,dTval1yE6p8J,2153,53311,2153_53311
conf/vldb/AggarwalY02,W9wJnFy0TDAJ,2155,42492,2155_42492
conf/vldb/ShegalovWBL02,CzVyfZe-kj0J,2156,31420,2156_31420
conf/vldb/Sripada02,UXm0EWCXxpIJ,2160,41281,2160_41281
conf/vldb/SantiniG02,J3cfnmFB4lsJ,2164,33965,2164_33965
conf/vldb/LamKR02,GdvZvvRTXIAJ,2165,42122,2165_42122
conf/vldb/AgrawalSX02,a1CLM5GoVtYJ,2167,25403,2167_25403
conf/vldb/HsuLOMTX02,Px35BrWc6_EJ,2168,24763,2168_24763
conf/vldb/Mohan01,tAO-l_SkmSwJ,2169,15841,2169_15841
conf/vldb/SarawagiBKM02,G9DGYRD0cnMJ,2172,25321,2172_25321
conf/vldb/RaghavanG01,LcX8Pm2ABJsJ,2177,57213,2177_57213
conf/vldb/StanoiRAA01,SBpUQ0L7KUgJ,2178,28057,2178_28057
conf/vldb/AmirKN01,dEwdHTZZYWYJ,2179,20626,2179_20626
conf/vldb/MadhavanBR01,wRHapJxb_-QJ,2181,37059,2181_37059
conf/vldb/Wadler01,TyF71uAlnLsJ,2182,16891,2182_16891
conf/vldb/Wadler01,url:http://portal.acm.org/citation.cfm%3Fid%3D645927.672033,2182,23665,2182_23665
conf/vldb/DayalHL01,0XYRlW9tvw8J,2183,59947,2183_59947
conf/vldb/CherniackFZ01,49EWG8vzsXUJ,2184,35561,2184_35561
conf/vldb/CormodeDIM02,HjwbHpPjvasJ,2190,11576,2190_11576
conf/vldb/AshwinGG02,YiJojduGXXkJ,2201,46854,2201_46854
conf/vldb/CosleyLP02,BTalXWt3faUJ,2202,38342,2202_38342
conf/vldb/ParkMC02,WFmae47kgN4J,2206,54969,2206_54969
conf/vldb/BouganimP02,PhERWOcOkOgJ,2207,38024,2207_38024
conf/vldb/AgrawalK02,4weou-KgkM8J,2209,28169,2209_28169
conf/vldb/AgrawalKSX02,XK-KPRa2qjcJ,2210,45766,2210_45766
conf/vldb/GhoshPSH02,2dlOojuSNeIJ,2211,14437,2211_14437
conf/vldb/HulgeriS02,xGcM9AuhrBMJ,2212,53503,2212_53503
conf/vldb/ChandrasekaranF02,nqosSM46lCkJ,2213,18891,2213_18891
conf/vldb/ManegoldBK02,KB9ZbekVNzoJ,2214,22520,2214_22520
conf/vldb/KossmannRR02,iGlztgiSTe4J,2218,36854,2218_36854
conf/vldb/KaushikBNS02,dL5oJVHK10kJ,2219,14344,2219_14344
conf/vldb/ChienVZTZ02,uUmeAkW_FFUJ,2220,8446,2220_8446
conf/vldb/ChenHWW02,kgXRJZKRxZQJ,2222,60904,2222_60904
conf/vldb/TaoPS02,c-rJ2AIMUjwJ,2223,12055,2223_12055
conf/vldb/TaoPS02,o0WQjRyBQ5kJ,2223,45860,2223_45860
conf/vldb/DittrichSTW02,egCgEjikCgAJ,2224,55564,2224_55564
conf/vldb/LifantsevC02,gPvyDDUyrg4J,2226,48853,2226_48853
conf/vldb/MankuM02,WS4ljty1ff8J,2227,10835,2227_10835
conf/vldb/ZhuS02,iuyRrJJDBcIJ,2228,29990,2228_29990
conf/vldb/TaoP02,7ZyV9ivZySQJ,2229,62450,2229_62450
conf/vldb/LimWPVP02,9kl_hTyQtmQJ,2230,8237,2230_8237
conf/vldb/IpeirotisG02,3CSFFlEVviMJ,2231,44639,2231_44639
conf/vldb/GilbertKMS02,kxGdQhvpi_sJ,2236,15435,2236_15435
conf/vldb/Uhl02,n5SsAbtjBpAJ,2237,21734,2237_21734
conf/vldb/ChoN02,4tTQJrG4pn8J,2239,58901,2239_58901
conf/vldb/BettiniJWW02,ghIMekzCkMQJ,2240,54782,2240_54782
conf/vldb/AnanthakrishnaCG02,FFKP2GRm2LEJ,2241,23025,2241_23025
conf/vldb/KounevB02,mq4cLaNqTDQJ,2242,27612,2242_27612
conf/vldb/BrightR02,lovlkpxUzUsJ,2244,18662,2244_18662
conf/vldb/HammelP02,SU2XS1MVb40J,2245,6007,2245_6007
conf/vldb/StolteA02,N3Bry6sSMw8J,2246,63384,2246_63384
conf/vldb/DoR02,0oPfKUylwgEJ,2247,51334,2247_51334
journals/tods/Chen95,1px2xYEVMzwJ,2250,6268,2250_6268
journals/tods/Jagadish95,gDFpwto83b4J,2251,28751,2251_28751
journals/tods/GoldmanL94,VxMarpzwtzQJ,2252,37977,2252_37977
journals/tods/GraefeC95,Bn8s7u5T9SAJ,2256,33848,2256_33848
journals/tods/Chen95a,qexCEm3QaUgJ,2258,31120,2258_31120
journals/tods/IoannidisR95,TJDMWbCXMtgJ,2259,58290,2259_58290
journals/tods/ShashaLSV95,0aVKzjogLlAJ,2260,61478,2260_61478
journals/tods/FraternaliT95,8k0tS22xvPcJ,2264,10597,2264_10597
journals/tods/GuoSW96,V8Ls_TYs6mgJ,2265,26614,2265_26614
journals/tods/BellNNS96,pz2VRTdXq1cJ,2266,5131,2266_5131
journals/tods/BaralisCP96,6Njy0-27w5cJ,2268,18298,2268_18298
journals/tods/GhandeharizadehHJ96,axMI0TqrxxQJ,2269,52152,2269_52152
journals/tods/DeyS96,uZVc1wSi3y4J,2270,32126,2270_32126
journals/tods/Ross96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D232628%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,2271,34925,2271_34925
journals/tods/LiuM96,TNx5vnRHHxMJ,2272,13715,2272_13715
journals/tods/RaschidL96,rUpu2pcFa8cJ,2273,52053,2273_52053
journals/tods/Kuo96,p--jtVlva8AJ,2274,10724,2274_10724
journals/tods/CiacciaTZ96,rkCKzi1v0-0J,2275,37345,2275_37345
journals/tods/LitwinN96,eKvrxzDXW0AJ,2276,29885,2276_29885
journals/tods/Galindo-LegariaR97,Vjga5yC23KIJ,2277,10514,2277_10514
journals/tods/Keen97,v2xRz4ZhknAJ,2279,18053,2279_18053
journals/vldb/ChanGR03,7rn7AHVs1YUJ,2282,28817,2282_28817
journals/vldb/ChakrabartiRS03,idfox84uNHUJ,2284,9071,2284_9071
journals/vldb/YangW03,7WaQNGnv1l4J,2285,30780,2285_30780
journals/vldb/RamamurthyDS03,uem5wXLoU0wJ,2286,5077,2286_5077
journals/vldb/HelmerM03,fz4PKDuWGmoJ,2287,585,2287_585
journals/vldb/FungKL03,rFEOA75JjSIJ,2289,43497,2289_43497
journals/vldb/Li03,HlXyqUIDobMJ,2290,49768,2290_49768
journals/vldb/HalkidiNVV03,J0hrpRuvSgMJ,2291,44547,2291_44547
journals/vldb/FiletoLPAM03,VWbm4EeeFNMJ,2292,488,2292_488
journals/vldb/MaedcheMS03,qKJ1c8D-95wJ,2293,51730,2293_51730
journals/vldb/MedjahedBE03,YqXx_xeZE2gJ,2295,24714,2295_24714
journals/tods/SalemGS94,7IBL1cudvR0J,2298,52745,2298_52745
journals/tods/CliffordC94,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D174642%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,2299,29068,2299_29068
journals/tods/CliffordC94,OY6BjHhbz2cJ,2299,35499,2299_35499
journals/tods/TendickM94,FxCxfE4m1rUJ,2300,42232,2300_42232
journals/tods/ScioreSR94,fW9j2V5gnUMJ,2302,52260,2302_52260
journals/tods/YanG94,fx6kDLBa8q8J,2303,57111,2303_57111
journals/tods/Subrahmanian94,SLTZN9O1_wUJ,2304,28420,2304_28420
journals/tods/BrightHP94,BHvvo_nJxucJ,2305,3269,2305_3269
journals/tods/RosenthalR94,zM422IjZcPgJ,2306,10036,2306_10036
journals/tods/KorthS94,w40iTKlpWEQJ,2307,24586,2307_24586
journals/tods/ChrysanthisR94,q2yP1EWKhTcJ,2308,32930,2308_32930
journals/tods/PolyzoisG94,LoL0Yu6h4VAJ,2309,6195,2309_6195
journals/tods/CeriFPT94,aphxPCo8qkgJ,2310,51744,2310_51744
journals/tods/WinslettSQ94,lvZTVlP7s7oJ,2311,53790,2311_53790
journals/tods/KrishnakumarB94,8ZjEDOBUd_QJ,2312,30091,2312_30091
journals/tods/CuiWW00,yWDXpb_76z0J,2313,4292,2313_4292
journals/tods/ParsonsW00,Z5rWzHBxtEEJ,2314,24776,2314_24776
journals/tods/KossmannS00,PnGVbzQCWY0J,2316,36612,2316_36612
journals/tods/Lerner00,ETqxTcvf7K4J,2317,49548,2317_49548
journals/tods/DeySB99,lUIjuGqk6q4J,2319,13042,2319_13042
journals/tods/MuralidharS99,dKvepAPYBmcJ,2320,39059,2320_39059
journals/tods/DekhtyarRS01,jZShiF9wrikJ,2321,5327,2321_5327
journals/tods/HsuSY01,dkdzE1VG71sJ,2322,48527,2322_48527
journals/tods/FegarasM00,eCQjRu0EiagJ,2324,58988,2324_58988
journals/tods/KossmannFDA00,8tDPAHGDRggJ,2325,55393,2325_55393
journals/tods/KemmeA00,wiUPadLpCvoJ,2326,40367,2326_40367
journals/tods/Meo00,NQShGztSLaoJ,2327,35832,2327_35832
journals/tods/BaralisW00,4RrNbX-RjpsJ,2328,18299,2328_18299
journals/tods/LiC01,_gwfttQaTEkJ,2329,56142,2329_56142
journals/tods/EiterLLS01,lTwQVB8E7SIJ,2330,31010,2330_31010
journals/tods/Ng01,npCKXD_vLM8J,2332,50520,2332_50520
journals/tods/FukudaMMT01,k6ukzru4nX8J,2333,14758,2333_14758
journals/tods/AndriesCPB01,iMGwasyHkgIJ,2335,14838,2335_14838
journals/tods/JajodiaSSS01,oH5XZWjwC6AJ,2336,21475,2336_21475
journals/tods/Suciu02,Y7kHpHu3nP0J,2337,31695,2337_31695
journals/tods/BrunoCG02,tkCWrg5OsIwJ,2338,56030,2338_56030
journals/tods/LiuDL02,TSvYx-eQvykJ,2339,18708,2339_18708
journals/tods/SchuldtABS02,zrQPbIIo2E8J,2340,22835,2340_22835
journals/tods/MamoulisP01,Rg8V7NSK9tMJ,2341,2114,2341_2114
journals/tods/KotidisR01,04utamFvle4J,2342,11461,2342_11461
journals/tods/EiterGM97,WXWcO2ulDQUJ,2346,56437,2346_56437
journals/tods/TariSS97,wGAAD7CTrnMJ,2347,35514,2347_35514
journals/tods/ZaharioudakisCF97,naUCkadkOekJ,2348,46862,2348_46862
journals/tods/AmmannJR97,2e-NAgqt-joJ,2349,25898,2349_25898
journals/tods/WolfsonJH97,FlC-FF1hbbUJ,2350,17272,2350_17272
journals/tods/WangBBJ97,I-yhgAxp9OQJ,2352,30140,2352_30140
journals/tods/WangBBJ97,NYQMkdaH2egJ,2352,38585,2352_38585
journals/tods/LiuHD98,aYjE-ILUHaoJ,2353,36176,2353_36176
journals/tods/MehrotraRKS98,tAnONC5J2W8J,2354,55738,2354_55738
journals/tods/Hellerstein98,q8m4M7OxSSAJ,2356,6476,2356_6476
journals/tods/StolboushkinT98,ZnWLup8HMkUJ,2357,22079,2357_22079
journals/tods/DyresonS98,dvlv3BMgYrIJ,2359,12661,2359_12661
journals/tods/Revesz98,dr8s9hbwjR0J,2360,4480,2360_4480
journals/tods/KonopnickiS98,BKUtItHoTX8J,2361,108,2361_108
journals/tods/LeveneL99,iwPgaJ1eQrkJ,2362,56540,2362_56540
journals/tods/Wijsen99,_D3JPE9NgNgJ,2363,51746,2363_51746
journals/tods/DattaVCK99,L_EKDuVUoIEJ,2364,44316,2364_44316
journals/tods/CastanoAFP98,X7wtR1g63qEJ,2365,46350,2365_46350
journals/tods/BertinoBFS98,5Zpm_QmAfv4J,2366,8235,2366_8235
journals/tods/ZobelMR98,tdDLf6RffisJ,2367,20568,2367_20568
journals/tods/SistlaWYS98,3mLKQfhVh3cJ,2368,22100,2368_22100
journals/tods/SistlaWYS98,4owPoyytTP4J,2368,26172,2368_26172
journals/tods/Alagic99,Gq6D6zMEPxoJ,2370,24970,2370_24970
journals/tods/YanG99,y6gLSJhyXfcJ,2371,26868,2371_26868
journals/tods/WandSW99,pYtOkFSgdXYJ,2372,4511,2372_4511
journals/tods/HjaltasonS99,xuoJNqOArTsJ,2373,923,2373_923
journals/tods/GravanoGT99,aXLcAfb2y5kJ,2374,9938,2374_9938
journals/tods/ChaudhuriS99,QCFUIVkspywJ,2375,10565,2375_10565
journals/tods/CasatiCPP99,6F_cUJERo6sJ,2376,54090,2376_54090
journals/vldb/AslanM99,vZcZ-UX6h7UJ,2377,1815,2377_1815
journals/vldb/BonczK99,ATjnxh8X_f0J,2378,6453,2378_6453
journals/vldb/LiR99,nu5nhxl6WXQJ,2380,17761,2380_17761
journals/vldb/LiangOY00,ikw-En98LywJ,2381,39378,2381_39378
journals/vldb/PacittiS00,yXCROrOo320J,2382,50486,2382_50486
journals/vldb/KrivokapicKG99,A8qZGxwlDiYJ,2384,39166,2384_39166
journals/vldb/NgS98,url:http://www.springerlink.com/index/85D6LYCWB48DWBKW.pdf,2387,13414,2387_13414
journals/vldb/JiangE98,PjtgP4aQt00J,2388,15137,2388_15137
journals/vldb/KabraD99,JF30ixlsraUJ,2389,61075,2389_61075
journals/vldb/HuangDT99,zODPED9-QZEJ,2390,34350,2390_34350
journals/vldb/ZezulaSAR98,DM9hrpKpqmMJ,2392,29748,2392_29748
journals/vldb/ChidlovskiiB00,ysC3V2Lu3M8J,2393,2402,2393_2402
journals/vldb/GruserRZZ00,9EBKpmSLc_oJ,2394,25525,2394_25525
journals/vldb/BunemanFS00,E_CQlx3K0W4J,2395,34511,2395_34511
journals/vldb/CandanLS00,nXvDy_QqSd4J,2397,11015,2397_11015
journals/vldb/BerendtS00,_0meUij3ZJEJ,2399,47854,2399_47854
journals/vldb/GeorgeH00,_lfz6ZJS2P0J,2401,28481,2401_28481
journals/vldb/GeorgeH00,2L-UFpDof3UJ,2401,31483,2401_31483
journals/vldb/KornLKF00,DNIfr9w2fucJ,2403,61310,2403_61310
journals/vldb/SheikholeslamiCZ00,Eo0JhvpLGj0J,2404,9710,2404_9710
journals/vldb/GibsonKR00,9FBwT6XFOssJ,2405,11047,2405_11047
journals/vldb/KnorrNT00,SggrbO99AJgJ,2406,17763,2406_17763
journals/vldb/TorpJS00,wr5pRI-iGqsJ,2407,57622,2407_57622
journals/vldb/HaasCLS97,AypWukSuKVoJ,2409,31731,2409_31731
journals/vldb/PanagosB97,Ht4Yl1kJuxIJ,2410,35758,2410_35758
journals/vldb/Cobb97,R6XK3NbfZrgJ,2411,14914,2411_14914
journals/vldb/LometS97,qjLiaKLJ6eQJ,2412,53666,2412_53666
journals/vldb/SteinbrunnMK97,nwwVf5FGX4QJ,2413,44828,2413_44828
journals/vldb/BerchtoldKK97,VHo2go6vjYsJ,2414,63119,2414_63119
journals/vldb/SinghalS97,3fO2448hZgwJ,2417,60250,2417_60250
journals/vldb/Antoshenkov97,gleX-n_dgkcJ,2418,57770,2418_57770
journals/vldb/IoannidisNSS97,if5vzPT-qIAJ,2419,9823,2419_9823
journals/vldb/ChenHY97,IWZsSVPC6HMJ,2420,52398,2420_52398
journals/vldb/MehrotraKS97,6XxswNrUSk4J,2421,19000,2421_19000
journals/vldb/CatarciSC97,IIykL2NeD3UJ,2422,26304,2422_26304
journals/vldb/AbiteboulCM98,WzT3S2G1FjcJ,2425,26774,2425_26774
journals/vldb/OoiTCH98,xv1webZ985MJ,2426,17460,2426_17460
journals/vldb/ChakrabartiDAR98,0EbuWDceVnoJ,2427,52086,2427_52086
journals/vldb/ChakrabartiDAR98,AyDb4G2EiGwJ,2427,55547,2427_55547
journals/vldb/NgC98,J7mY8RlpTKMJ,2428,22500,2428_22500
journals/vldb/KraissW98,LMz7v87sxxYJ,2430,61311,2430_61311
journals/vldb/SofferS98,miubKxLrikUJ,2431,1855,2431_1855
journals/vldb/Seshadri98,yXXD9DeXoAgJ,2432,33368,2432_33368
journals/vldb/FahlR97,zXSCJ9LzZ8cJ,2434,27810,2434_27810
journals/vldb/Han98,url:http://www.springerlink.com/index/YTPAB711B92NCE7J.pdf,2435,28881,2435_28881
journals/vldb/MehtaGPN98,7Zf8Y2idDb0J,2436,52848,2436_52848
journals/vldb/ScheuermannWZ98,Q_JRmsXFEM4J,2438,6942,2438_6942
journals/vldb/AilamakiDH02,J9MeFW0vDJAJ,2441,55962,2441_55962
journals/vldb/HuntAI02,LiYp5oaDwbMJ,2442,50749,2442_50749
journals/vldb/AguileraCMVV02,SdVmepmUgQIJ,2443,63193,2443_63193
journals/vldb/FengYLH02,Uxh3R2hfBOAJ,2445,37265,2445_37265
